question,gold_answer,best_width,best_retrieval_f1,length_ratio,num_entities,sentence_complexity,keyword_density,sentiment_strength,dependency_depth,multi_entity_flag,pronoun_density,verb_density,question_word_what,question_word_how,question_word_why,correct_widths
When did the 1979-80 European Cup winner win the FA Cup?,1898 and 1959,3,0.5714,0.6958591956466287,1.0,0.0,0.3571428571428571,0.8225,6.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,"[3, 8]"
What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,Green Bay,4,0.8889,1.3917183912932574,1.0,2.0,0.3478260869565217,0.296,12.0,0.0,0.0869565217391304,0.0434782608695652,1.0,0.0,0.0,[4]
"In 2014, the Co-operative Bank planned to launch a train service in Wiltshire called Go-op. Where is the bank headquartered",Manchester,7,0.6667,1.2651985375393249,1.0,2.0,0.3846153846153846,0.0,5.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Who lived longer, Nina Škottová or Henry Strutt, 2Nd Baron Belper?","Henry Strutt, 2Nd Baron Belper",5,0.5,0.6958591956466287,3.0,1.0,0.4285714285714285,0.0,4.0,1.0,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0,[5]
"Which amusement park at Coney Island, Brooklyn, New York City,  without being the grandest, was the island's longest lasting?",Steeplechase Park,4,0.5714,1.2019386106623586,3.0,1.0,0.4615384615384615,0.0711,8.0,1.0,0.0,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who owns the record label where the singer of All Right records?,Warner Music Group,4,0.75,0.7591191225235949,0.0,1.0,0.3846153846153846,0.0,6.0,0.0,0.0769230769230769,0.0769230769230769,1.0,0.0,0.0,"[4, 6, 7, 8, 9]"
How many books were said to be written by the most influential in Islamic philosophy?,450,5,0.8,0.9488989031544935,1.0,1.0,0.3125,0.4927,7.0,0.0,0.0,0.125,0.0,1.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
When did Charles Frederick II's birthplace fall?,1738,3,0.5714,0.4428194881387637,1.0,0.0,0.5555555555555556,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3, 4, 5, 7, 8, 9]"
What is the occupation of the Miami Dolphins owner's wife?,jewelry designer,3,0.6667,0.6325992687696624,1.0,0.0,0.3333333333333333,0.0,8.0,0.0,0.0833333333333333,0.0833333333333333,1.0,0.0,0.0,"[3, 5, 6]"
How many tourists does visit annually the city where the Yongle Emperor greeted the one seen addressed on an preserved edict.,thousands,9,1.0,1.3284584644162911,1.0,1.0,0.3636363636363636,0.2732,8.0,0.0,0.0,0.1818181818181818,0.0,1.0,0.0,"[8, 9]"
"Which university has more national championships, university of the state having Fort Hill or university of the state whose primary was won by Edwards besides the state having WEKL?",University of South Carolina,7,0.8889,1.834537879432021,2.0,2.0,0.4516129032258064,0.8008,13.0,0.0,0.0,0.1290322580645161,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Claudine's Return starred the actress who played which role on ""Married...with Children""?",Kelly Bundy,4,1.0,0.7591191225235949,0.0,1.0,0.2777777777777778,0.34,7.0,0.0,0.0555555555555555,0.1666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8]"
What body of water is by the headquarters location of Wipac?,River Great Ouse,5,0.5714,0.6958591956466287,0.0,0.0,0.4166666666666667,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,[5]
"In Willy Wonka and the Chocolate Factory, who played the character that the group who performs MMXIV was named after?",Julie Dawn Cole,3,0.6667,1.2651985375393249,0.0,4.0,0.2727272727272727,0.34,8.0,0.0,0.1363636363636363,0.1363636363636363,1.0,0.0,0.0,[3]
"The head of the Foreign Relations Department of the Rastriya Janashakti Party holds a degree that can be abbreviated MS, M.S., or ScM, in what field?",Engineering,3,1.0,1.6447580988011223,2.0,4.0,0.4193548387096774,0.4019,7.0,0.0,0.064516129032258,0.064516129032258,1.0,0.0,0.0,"[3, 4, 5, 8]"
" How many acres did this plantation consist of, in which the Honourable The Irish Society was set up to colonise County Londonberry? ",half a million acres,7,0.5714,1.3917183912932574,1.0,1.0,0.32,0.4767,5.0,0.0,0.04,0.12,1.0,1.0,0.0,[7]
Blackfin is a family of processors developed by the company that is headquartered in what city?,"Norwood, Massachusetts",4,0.5714,1.01215883003146,1.0,1.0,0.2941176470588235,0.0,11.0,0.0,0.1176470588235294,0.1176470588235294,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Did Otto Plath and Isabel Atkin have the same nationality?,yes,3,0.5714,0.6325992687696624,0.0,2.0,0.4545454545454545,0.0,4.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,[3]
When did the explorer reach the city where the only group larger than the record label of The Lost Trident Sessions is headquartered?,"August 3, 1769",9,1.0,1.4549783181702236,0.0,1.0,0.375,0.296,10.0,0.0,0.0,0.125,0.0,0.0,0.0,[9]
"What city was the band who ""Evie"" formed in?","Sydney, Australia",3,0.5714,0.5693393418926962,0.0,1.0,0.25,0.0,4.0,0.0,0.0833333333333333,0.0833333333333333,1.0,0.0,0.0,"[3, 4, 5, 7, 8, 9]"
What is the food safety system of the antibiotic approval agency known as?,Food Safety Modernization Act (FSMA),6,0.8,0.8223790494005612,0.0,0.0,0.4285714285714285,0.7096,6.0,0.0,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0,"[6, 7, 9]"
Which two teams did the the head coach of The 2007 San Diego State Aztecs play for professionally?,Detroit Lions and the Los Angeles Rams,4,0.5714,1.1386786837853924,3.0,0.0,0.4210526315789473,0.34,8.0,1.0,0.0526315789473684,0.0526315789473684,1.0,0.0,0.0,"[2, 4, 7, 8, 9]"
"Which film has the director who died earlier, My Husband'S Other Wife or ¡Que Viene Mi Marido!?",My Husband's Other Wife,4,0.8889,1.075418756908426,0.0,3.0,0.4545454545454545,0.5983,6.0,0.0,0.0909090909090909,0.0909090909090909,1.0,0.0,0.0,"[4, 7, 8, 9]"
What was the 2010 population of the town where Bennett Hill Farm is located?,"8,648",6,1.0,0.8856389762775274,2.0,1.0,0.3333333333333333,0.0,7.0,0.0,0.0666666666666666,0.0666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Which film has the director who died later, Crossroad Avenger or Rita The American Girl?",Rita the American Girl,4,0.3333,0.9488989031544935,1.0,3.0,0.3529411764705882,0.5574,5.0,0.0,0.0588235294117647,0.1764705882352941,1.0,0.0,0.0,[4]
 John DiMaggio voices the character Shnitzel on Cartoon Network series created by who?,C. H. Greenblatt,4,0.5714,0.8223790494005612,1.0,0.0,0.4666666666666667,0.25,8.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7]"
Creed features the boxer who held what WBC title from 2016 to 2017?,cruiserweight,3,0.5714,0.8223790494005612,2.0,2.0,0.1428571428571428,0.0,6.0,0.0,0.1428571428571428,0.2142857142857142,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Heinrich Scholz was a peer of what English computer scientist, mathematician, logician, cryptanalyst, philosopher and theoretical biologist?",Alan Mathison Turing,7,1.0,1.075418756908426,1.0,4.0,0.5454545454545454,0.0,10.0,0.0,0.0454545454545454,0.0,1.0,0.0,0.0,[7]
Who conceived the rapid transit system that Klemzig Interchange is a part of?,Daimler-Benz,4,1.0,0.8223790494005612,1.0,1.0,0.3571428571428571,0.0,5.0,0.0,0.1428571428571428,0.0714285714285714,1.0,0.0,0.0,"[3, 4, 5, 6, 7, 8, 9]"
The 1974 South African Grand Prix was a Formula One motor race held at a racing circuit located in which South African Province ?,Gauteng province,7,1.0,1.5182382450471898,3.0,0.0,0.5,0.4588,9.0,1.0,0.0416666666666666,0.0833333333333333,1.0,0.0,0.0,"[3, 4, 6, 7, 8, 9]"
What is the model of the vehicle of Mohammed Atta from the company that makes Datsun DC-3?,Nissan Altima,3,0.6667,1.075418756908426,1.0,2.0,0.3888888888888889,0.0,11.0,0.0,0.1111111111111111,0.0555555555555555,1.0,0.0,0.0,"[2, 3, 8, 9]"
When did Henrietta Ponsonby's father die?,31 October 1783,4,0.5714,0.3795595612617974,0.0,0.0,0.375,0.5994,4.0,0.0,0.0,0.125,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Name a movie that David Thewlis has performed in after the premiere of Fargo?,Anomalisa,6,0.5714,0.8856389762775274,1.0,1.0,0.3333333333333333,0.0,7.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,[6]
What is the seat of the county sharing a border with the county in which Miller Electric is headquartered?,Green Bay,7,0.8889,1.2019386106623586,1.0,1.0,0.3,0.4215,9.0,0.0,0.1,0.1,1.0,0.0,0.0,[7]
"Where is the summer retreat the American mining engineer, inventor, and self-made member of fashionable society and his wife, who was a survivor of the ""RMS Titanic""?","Denver, Colorado",6,1.0,1.7080180256780886,2.0,3.0,0.3714285714285714,0.5106,8.0,0.0,0.0571428571428571,0.0571428571428571,1.0,0.0,0.0,"[4, 6, 7]"
"The younger brother, who became king, of Princess Mafalda of Savoy reigned for how many days?",34 days,4,1.0,1.01215883003146,0.0,1.0,0.4210526315789473,0.0,6.0,0.0,0.0526315789473684,0.1052631578947368,1.0,1.0,0.0,"[4, 5, 7]"
What went down after the Soviet president visiting the country of citizenship of Yasyn Khamid while the protests were taking place departed from the Kremlin?,Soviet flag,3,0.8,1.581498171924156,2.0,0.0,0.3461538461538461,0.2263,9.0,0.0,0.0384615384615384,0.1538461538461538,1.0,0.0,0.0,[3]
Which country is the firm that owns Babycham located?,Australia,6,1.0,0.5693393418926962,1.0,2.0,0.3,0.0,5.0,0.0,0.1,0.2,1.0,0.0,0.0,"[6, 9]"
Who is the film dedicated to that Paramount Classics and MTV Films co-purchased the rights to?,Sam Phillips,4,0.5714,1.01215883003146,1.0,3.0,0.3157894736842105,0.4588,7.0,0.0,0.0526315789473684,0.2105263157894736,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 9]"
What occupations do Toshi and Emily Haines share?,singer and songwriter,5,1.0,0.50607941501573,0.0,1.0,0.3333333333333333,0.296,3.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,"[2, 5]"
Are Brainerd Lakes Regional Airport and Sawyer International Airport located in Europe?,no,4,1.0,0.7591191225235949,1.0,1.0,0.5384615384615384,0.0,6.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Wind was directed by which American actress born on March 26, 1960?",Jennifer Grey,4,0.5714,0.7591191225235949,2.0,0.0,0.2857142857142857,0.0,7.0,0.0,0.0714285714285714,0.1428571428571428,1.0,0.0,0.0,"[2, 4, 5, 7]"
What is the PBS station in the second largest city in the state where Oh Yeah's performer is from?,KUAT-TV 6,4,0.8571,1.2019386106623586,2.0,1.0,0.2857142857142857,0.0,7.0,0.0,0.0476190476190476,0.0,1.0,0.0,0.0,"[4, 6, 7, 9]"
What is the population of the borough that contains the neighborhood of Riverdale?,"1,438,159",3,0.6667,0.8223790494005612,0.0,1.0,0.2857142857142857,0.0,8.0,0.0,0.1428571428571428,0.0714285714285714,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"When did the make of Acura Legend, the company that made toyopet Master and Nissan open US assembly plants?",1981,6,0.5,1.2019386106623586,1.0,2.0,0.4761904761904761,0.0,6.0,0.0,0.0476190476190476,0.1428571428571428,0.0,0.0,0.0,[6]
Who is the spouse of Young Man Luther's author?,Joan Erikson,4,0.5714,0.5693393418926962,0.0,0.0,0.4545454545454545,0.0,7.0,0.0,0.0909090909090909,0.0,1.0,0.0,0.0,"[4, 6]"
What century did a notable subjective idealist live in?,18th,5,0.4,0.5693393418926962,0.0,1.0,0.4,0.3818,4.0,0.0,0.0,0.2,1.0,0.0,0.0,[5]
How many times did the plague occur in the city where Flora's painter died?,22,4,0.8571,0.8856389762775274,1.0,1.0,0.375,0.5574,7.0,0.0,0.0,0.125,0.0,1.0,0.0,"[2, 4, 5, 7, 8]"
"22 years earlier, the predecessor to The Magic Mouse and Mighty Mouse was what?",Apple Lisa,9,1.0,0.8856389762775274,1.0,1.0,0.375,0.0,6.0,0.0,0.0625,0.0,0.0,0.0,0.0,"[2, 3, 7, 8, 9]"
"Which is bigger, Griffon Bruxellois or English Mastiff?",English Mastiff,6,1.0,0.50607941501573,1.0,1.0,0.5,0.0,4.0,0.0,0.1,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What is the name of the famous bridge in the city where the composer of La Silvia was born?,Rialto Bridge,3,0.75,1.2019386106623586,0.0,1.0,0.35,0.0,11.0,0.0,0.05,0.05,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What occupation do Graham Streeter and Geir Hansteen Jörgensen both have in common.,film director,4,1.0,0.8223790494005612,2.0,1.0,0.5,0.0,4.0,0.0,0.0714285714285714,0.0714285714285714,1.0,0.0,0.0,"[3, 4, 6, 7, 8, 9]"
When did the director of film Molly & Gina die?,"April 9, 1996",5,0.6667,0.6325992687696624,1.0,1.0,0.2727272727272727,0.5994,4.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,[5]
What other female rappers appeared Brittany Nicole Carpentero in the official remix to My Chick Bad?,"Eve, and Trina",5,1.0,1.01215883003146,0.0,0.0,0.5882352941176471,0.5423,6.0,0.0,0.1176470588235294,0.0588235294117647,1.0,0.0,0.0,"[5, 7, 8, 9]"
Who was the first African American student at the university Robert Khayat was educated at?,James Howard Meredith,3,0.5714,0.9488989031544935,4.0,1.0,0.4375,0.0,6.0,1.0,0.0625,0.0625,1.0,0.0,0.0,[3]
What is the 2010 census population of the city in which Antonio Carmona Añorve was the director of police?,"689,775",4,0.5714,1.2019386106623586,2.0,1.0,0.4,0.0,8.0,0.0,0.1,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Which TV series, written by the creators of Robocalypse, is set in Bikini Bottom?",SpongeBob SquarePants,7,0.6667,0.8856389762775274,0.0,0.0,0.3529411764705882,0.0,7.0,0.0,0.0,0.1176470588235294,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What was the date that Pam got married in The Office?,"October 8, 2009",5,1.0,0.6958591956466287,0.0,1.0,0.25,0.0,6.0,0.0,0.1666666666666666,0.0833333333333333,1.0,0.0,0.0,"[3, 4, 5, 6, 7, 8, 9]"
Tikkun and Moment are both what?,magazine,9,0.5714,0.3795595612617974,0.0,1.0,0.2857142857142857,0.0,3.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,"[3, 5, 7, 8, 9]"
In which county is the city sharing a border with the capitol of the state where Borough House Plantation is located?,Richland County,3,0.8889,1.3284584644162911,0.0,1.0,0.3636363636363636,0.4215,9.0,0.0,0.0454545454545454,0.0909090909090909,1.0,0.0,0.0,[3]
How many times did the plague occur where the creator of The Entombment died?,22,5,0.8571,0.8856389762775274,0.0,0.0,0.3333333333333333,0.5574,6.0,0.0,0.0,0.1333333333333333,0.0,1.0,0.0,[5]
In between Burton C. Bell and Billy Idol who is known professionally as Billy Idol?,William Michael Albert Broad,5,1.0,0.9488989031544935,1.0,2.0,0.375,0.0,7.0,0.0,0.0625,0.0625,1.0,0.0,0.0,"[5, 7, 8]"
"Do Xinghua, Jiangsu and Jingdezhen both border the same town to the north?",no,4,0.5714,0.8223790494005612,2.0,1.0,0.4,0.0,4.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who wrote the lyrics to the theme song that was used by the Western film series Range Busters?,Dr. Brewster M. Higley,3,0.5714,1.1386786837853924,0.0,1.0,0.4210526315789473,0.0,8.0,0.0,0.1052631578947368,0.1052631578947368,1.0,0.0,0.0,"[3, 4, 5, 6, 7, 8, 9]"
When was the English rock band formed that's first recording remained unreleased for three years?,June 1975,4,1.0,0.9488989031544935,3.0,2.0,0.4117647058823529,0.0,6.0,1.0,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 9]"
"Which magazine had more previous names, Watercolor Artist or The General?",The General,4,0.5714,0.6958591956466287,0.0,2.0,0.4615384615384615,0.0,5.0,0.0,0.0,0.0769230769230769,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What is the female star of Klepto best known for performing in?,The Secret World of Alex Mack,4,0.5714,0.7591191225235949,0.0,0.0,0.2307692307692307,0.6369,8.0,0.0,0.0769230769230769,0.1538461538461538,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 9]"
"Which band released more albums, Forest for the Trees or Jon Spencer Blues Explosion?",Jon Spencer Blues Explosion,4,0.5714,0.8856389762775274,0.0,2.0,0.5625,0.0,9.0,0.0,0.0,0.0625,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Lost Kingdom Adventure is a dark ride located at four Legoland theme parks, including which park, which is the original Legoland park, that was opened on June 7th, 1968?",Legoland Billund,4,0.5714,1.834537879432021,2.0,2.0,0.3823529411764705,0.3182,11.0,0.0,0.0588235294117647,0.1176470588235294,1.0,0.0,0.0,"[2, 3, 4, 6, 7, 8, 9]"
What is the name of the multi-use sports and recreation facility that currently houses professional football club Dynamo Kyiv?,Olimpiyskiy National Sports Complex,4,0.5714,1.2019386106623586,0.0,2.0,0.5,0.0,9.0,0.0,0.0909090909090909,0.0909090909090909,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Where does the director of film The Cat In The Bag work at?,NFB,3,0.5714,0.8223790494005612,0.0,0.0,0.3571428571428571,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3, 5, 6, 7, 8]"
What program responsible for the Health Insurance Portability and Accountability Act works with AHCCS?,Centers for Medicare and Medicaid Services,7,1.0,0.8856389762775274,0.0,1.0,0.5333333333333333,0.3182,7.0,0.0,0.0666666666666666,0.0666666666666666,1.0,0.0,0.0,"[3, 4, 5, 6, 7, 8, 9]"
Katherine Waterston and Chrisann Brennan has what in common?,Steve Jobs,4,1.0,0.5693393418926962,1.0,1.0,0.5,0.0,4.0,0.0,0.1,0.1,1.0,0.0,0.0,"[3, 4, 5, 6, 7, 8, 9]"
"When did the rock band that sang ""All Join Hands"" rise to prominence? ",early 1970s,4,1.0,0.8223790494005612,0.0,1.0,0.3125,0.296,5.0,0.0,0.125,0.125,0.0,0.0,0.0,"[3, 4, 5, 7, 8]"
One of the actors in the film Dhruva Natchathiram was awarded an Honorary Doctorate by the People's University of Milan in what year?,2011,4,1.0,1.4549783181702236,3.0,0.0,0.4,0.6249,7.0,1.0,0.04,0.04,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Which Indian actor is best known for his role in the film Tadakha following his debut in the 2009 film Josh?,Naga Chaitanya,3,1.0,1.3284584644162911,2.0,0.0,0.3636363636363636,0.6369,6.0,0.0,0.1363636363636363,0.0909090909090909,1.0,0.0,0.0,"[2, 3, 5]"
Were the Commodore 16 and Prológica CP-400 from the same country?,no,5,1.0,0.6958591956466287,1.0,1.0,0.4166666666666667,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"[2, 3, 5, 6, 7, 8, 9]"
in 1992 Spengler Cup all matches were played at the home arena of what professional Swiss ice hockey club ,HC Davos,4,0.5714,1.2019386106623586,2.0,0.0,0.5263157894736842,0.34,7.0,0.0,0.0526315789473684,0.0526315789473684,1.0,0.0,0.0,"[4, 5, 6, 8, 9]"
"Victor Varnada directed Twisted Fortune, which starred which brother of Eddie Murphy?",Charlie Murphy,3,1.0,0.7591191225235949,0.0,1.0,0.5,0.0,7.0,0.0,0.0714285714285714,0.1428571428571428,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What city is the the Iranian Airlines involved in the 1993 Tehran mid-air collision based out of?,"Tehran, Iran",4,1.0,1.075418756908426,2.0,0.0,0.4,0.3612,8.0,0.0,0.05,0.1,1.0,0.0,0.0,"[4, 6, 7, 8, 9]"
Which band was formed first Killing Joke or Acceptance ?,Killing Joke,3,1.0,0.6325992687696624,1.0,1.0,0.3,0.0516,4.0,0.0,0.0,0.2,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What pop artist started his career on adult contemporary radio along with the subject of the song The One That Got Away?,Michael Bublé,6,1.0,1.3917183912932574,0.0,1.0,0.391304347826087,0.0,9.0,0.0,0.0869565217391304,0.0869565217391304,1.0,0.0,0.0,[6]
"Orange is the New Black, starring Annie Golden as Norma Romano, takes place in which minimum-security federal prison?",FCI Danbury,4,0.6667,1.1386786837853924,0.0,1.0,0.5217391304347826,0.5106,7.0,0.0,0.0434782608695652,0.0869565217391304,1.0,0.0,0.0,"[4, 5, 6, 7]"
Giovanni Carmazzi was a backup quarterback for which NFC West team?,San Francisco 49ers,6,1.0,0.6958591956466287,1.0,1.0,0.5,0.6633,5.0,0.0,0.0833333333333333,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
"Which magazine, the British response to magazines such as ""Playboy"" and ""Penthouse"" did horror author Graham Masterton edit?",Mayfair,4,1.0,1.1386786837853924,2.0,1.0,0.5,0.5719,9.0,0.0,0.0,0.0416666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who is the host of Who Wants to be a Millionaire in the country that MacGruder and Loud's creator is from?,Chris Harrison,3,0.75,1.3284584644162911,0.0,4.0,0.217391304347826,0.0,10.0,0.0,0.1304347826086956,0.0869565217391304,1.0,0.0,0.0,[3]
"Which has more members, Dada or Alt-J?",Alt-J,5,0.2857,0.4428194881387637,1.0,3.0,0.4545454545454545,0.0,4.0,0.0,0.0909090909090909,0.0909090909090909,1.0,0.0,0.0,"[2, 5]"
Were Joss Whedon and Norman Mailer both Americans?,yes,3,0.5714,0.50607941501573,3.0,1.0,0.5555555555555556,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Perfect Imperfection is a 2016 Chinese romantic drama film starring a south Korean actor best known for his roles in what 2016 television drama?,Reunited Worlds,4,0.5714,1.5182382450471898,4.0,0.0,0.48,0.891,10.0,1.0,0.08,0.08,1.0,0.0,0.0,[4]
Who is Abdullah Al-Salim Al-Sabah's uncle?,Jaber II Al-Sabah,6,0.5714,0.3795595612617974,1.0,0.0,0.6666666666666666,0.0,4.0,0.0,0.0833333333333333,0.0,1.0,0.0,0.0,"[2, 4, 5, 6, 7, 8]"
When was the American economist to which Joseph A. Loftus worked as a communications assistant born? ,"December 13, 1920",4,0.5714,1.01215883003146,2.0,1.0,0.4117647058823529,0.0,6.0,0.0,0.0588235294117647,0.1176470588235294,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Riaz-Ur-Rehman Saghar wrote songs for the Pakistani singer who has performed at what US venue?,The Kennedy Center,7,0.5,0.9488989031544935,1.0,1.0,0.35,0.0,7.0,0.0,0.15,0.15,1.0,0.0,0.0,[7]
" A business such as Eatza Pizza or Pizza Fusion, which have more then 10 locations are considered to be what?",restaurant chain,9,0.5714,1.2651985375393249,1.0,3.0,0.3478260869565217,0.0,6.0,0.0,0.0869565217391304,0.0869565217391304,1.0,0.0,0.0,"[3, 9]"
"Between The Goldeneye and Monkey Gland, which cocktail requires more ingredients?",Monkey Gland,9,1.0,0.6958591956466287,0.0,1.0,0.4615384615384615,0.0,5.0,0.0,0.0,0.0769230769230769,1.0,0.0,0.0,"[7, 9]"
What type of media does Jeff Rona and Veeram have in common?,film,3,0.5714,0.7591191225235949,1.0,1.0,0.4615384615384615,0.0,5.0,0.0,0.0,0.0769230769230769,1.0,0.0,0.0,"[3, 4, 6, 7, 8, 9]"
Where did the creator of the Allegory of Isabella d'Este's Coronation die?,Mantua,7,0.2857,0.7591191225235949,1.0,0.0,0.4285714285714285,0.5994,8.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,[7]
Eric Ambler and Carol Shields are both best Known for what profession?,author,6,0.5,0.7591191225235949,1.0,1.0,0.3846153846153846,0.6369,5.0,0.0,0.1538461538461538,0.0769230769230769,1.0,0.0,0.0,"[6, 7]"
Where was the director of film Deewana (1992 Film) born?,India,3,0.5714,0.6325992687696624,1.0,0.0,0.3076923076923077,0.0,6.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,"[3, 4, 5, 6, 7]"
What distinction did Variety give in 2014 to one of the stars from the film Aztec Warrior?,most influential Hispanic male in the entertainment industry,6,0.5714,1.075418756908426,2.0,0.0,0.3333333333333333,0.0,9.0,0.0,0.0,0.0555555555555555,1.0,0.0,0.0,[6]
Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,19th-century,4,0.5714,1.2019386106623586,2.0,2.0,0.35,0.0,7.0,0.0,0.05,0.0,1.0,0.0,0.0,[4]
What character does the person who played Eliza Doolittle in My Fair Lady play in The Princess Diaries?,Queen dowager Clarisse Renaldi,3,0.6667,1.1386786837853924,0.0,1.0,0.4736842105263157,0.7269,7.0,0.0,0.1052631578947368,0.0526315789473684,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
What was the third studio album released by Richard Melville Hall?,Everything Is Wrong,3,1.0,0.6958591956466287,2.0,0.0,0.5,0.0,6.0,0.0,0.0833333333333333,0.0833333333333333,1.0,0.0,0.0,"[3, 6, 9]"
are Pete Mangurian and Kirk Kerkorian both Americans ?,yes,6,1.0,0.5693393418926962,3.0,1.0,0.5555555555555556,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8]"
"What product is being built at a 107,000 acre industrial park for Tesla Motors?",lithium-ion battery,3,0.5714,0.8856389762775274,1.0,0.0,0.4,0.0,6.0,0.0,0.0,0.0666666666666666,1.0,0.0,0.0,"[3, 4, 6, 7, 9]"
Thirukkalacherry is a village in which Indian town?,Tharangambadi,3,1.0,0.50607941501573,1.0,1.0,0.4444444444444444,0.0,5.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,"[3, 4, 6, 7]"
"Where did William Ii, Duke Of Apulia's father die?",Salerno,4,1.0,0.5693393418926962,2.0,0.0,0.4166666666666667,0.5994,7.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,[4]
What region of Italy was Giorgio Pini born in?,Emilia-Romagna Region,4,1.0,0.5693393418926962,1.0,0.0,0.4,0.0,4.0,0.0,0.0,0.1,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 8]"
"Which film has the director died later, Flat Number Three or Alla Mia Cara Mamma Nel Giorno Del Suo Compleanno?",Alla Mia Cara Mamma Nel Giorno Del Suo Compleanno,6,0.8889,1.2651985375393249,4.0,2.0,0.5909090909090909,0.6705,5.0,1.0,0.0,0.0909090909090909,1.0,0.0,0.0,"[6, 8]"
"The subject of the biography ""Name Dropper"" was born in what year?",1961,4,0.5714,0.7591191225235949,1.0,0.0,0.3333333333333333,0.0,6.0,0.0,0.0666666666666666,0.0666666666666666,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Who is older Charles R. Black Jr. or Paul Manafort?,Charles R. Black Jr.,4,1.0,0.6325992687696624,2.0,1.0,0.6666666666666666,0.0,4.0,0.0,0.0833333333333333,0.0,1.0,0.0,0.0,"[2, 3, 4, 5, 6, 7, 8, 9]"
Which mythological tradition has the group of heroes that includes Aegialeus?,Greek mythology,3,0.5714,0.6958591956466287,0.0,1.0,0.4166666666666667,0.5106,6.0,0.0,0.1666666666666666,0.1666666666666666,1.0,0.0,0.0,"[3, 5, 8]"
